n,k,r,source_sink_from_different_branches,uf_build_time,uf_connected,uf_connected_time,dfs_connected,dfs_path_length,dfs_time,bfs_connected,bfs_path_length,bfs_time,fffp_connected,fffp_path_length,fffp_time,used_bfs
7,3,5,False,0.028000,True,0.000002,True,1505,0.112866,True,4,0.006772,True,8,0.000007,False
7,3,5,False,0.028000,True,0.000001,True,2041,0.168383,True,4,0.003599,True,6,0.000006,False
7,3,5,False,0.028000,True,0.000001,True,1831,0.153512,True,4,0.005703,True,8,0.000007,False
7,3,5,False,0.028000,True,0.000002,True,813,0.050665,True,5,0.011591,True,7,0.000007,False
7,3,5,False,0.028000,True,0.000002,True,1830,0.216899,True,4,0.005300,True,8,0.000007,False
7,3,5,False,0.028000,True,0.000002,True,2004,0.195776,True,5,0.012113,True,8,0.000008,False
7,3,5,False,0.028000,True,0.000002,True,1513,0.103587,True,5,0.009214,True,8,0.000007,False
7,3,5,False,0.028000,True,0.000001,True,747,0.026640,True,5,0.013265,True,7,0.000006,False
7,3,5,False,0.028000,True,0.000002,True,1734,0.144597,True,4,0.005898,True,8,0.000006,False
7,3,5,False,0.028000,True,0.000001,True,1176,0.124787,True,3,0.001371,True,8,0.000007,False
7,3,5,False,0.028000,True,0.000001,True,1332,0.094440,True,6,0.013389,True,7,0.000005,False
7,3,5,False,0.028000,True,0.000001,True,1442,0.103972,True,5,0.013214,True,7,0.000005,False
7,3,5,False,0.028000,True,0.000001,True,266,0.004942,True,5,0.010458,True,7,0.000006,False
7,3,5,False,0.028000,True,0.000001,True,2003,0.179833,True,3,0.001751,True,7,0.000005,False
7,3,5,False,0.028000,True,0.000002,True,1550,0.103401,True,5,0.012308,True,7,0.000006,False
7,3,5,False,0.028000,True,0.000001,True,1819,0.185296,True,4,0.003288,True,8,0.000007,False
7,3,5,False,0.028000,True,0.000001,True,898,0.036710,True,5,0.011338,True,8,0.000006,False
7,3,5,False,0.028000,True,0.000001,True,880,0.044171,True,5,0.007930,True,8,0.000007,False
7,3,5,False,0.028000,True,0.000001,True,1765,0.132680,True,4,0.005823,True,7,0.000006,False
7,3,5,False,0.028000,True,0.000001,True,1606,0.130209,True,3,0.001427,True,8,0.000006,False
7,3,5,False,0.028000,True,0.000001,True,846,0.035720,True,4,0.003705,True,8,0.000008,False
7,3,5,False,0.028000,True,0.000001,True,1833,0.190450,True,5,0.009883,True,7,0.000007,False
7,3,5,False,0.028000,True,0.000002,True,1678,0.121817,True,5,0.011270,True,7,0.000007,False
7,3,5,False,0.028000,True,0.000001,True,877,0.045521,True,5,0.010994,True,7,0.000005,False
7,3,5,False,0.028000,True,0.000002,True,1811,0.138783,True,6,0.014255,True,7,0.000005,False
7,3,5,False,0.028000,True,0.000001,True,1384,0.079763,True,4,0.006502,True,8,0.000007,False
7,3,5,False,0.028000,True,0.000001,True,1782,0.169224,True,4,0.003268,True,8,0.000006,False
7,3,5,False,0.028000,True,0.000001,True,863,0.033828,True,4,0.005322,True,8,0.000005,False
7,3,5,False,0.028000,True,0.000001,True,1277,0.071020,True,4,0.002571,True,8,0.000007,False
7,3,5,False,0.028000,True,0.000001,True,1104,0.061587,True,3,0.001800,True,8,0.000007,False
7,3,5,False,0.028000,True,0.000001,True,1493,0.101564,True,4,0.003536,True,8,0.000006,False
7,3,5,False,0.028000,True,0.000002,True,1166,0.108766,True,5,0.009431,True,7,0.000005,False
7,3,5,False,0.028000,True,0.000001,True,1462,0.100829,True,5,0.010781,True,8,0.000006,False
7,3,5,False,0.028000,True,0.000002,True,1552,0.104631,True,4,0.007403,True,8,0.000006,False
7,3,5,False,0.028000,True,0.000001,True,1365,0.080499,True,5,0.013324,True,7,0.000005,False
7,3,5,False,0.028000,True,0.000001,True,1745,0.142947,True,5,0.007958,True,8,0.000006,False
7,3,5,False,0.028000,True,0.000001,True,1371,0.132627,True,4,0.006616,True,8,0.000009,False
7,3,5,False,0.028000,True,0.000001,True,750,0.029288,True,5,0.007806,True,8,0.000007,False
7,3,5,False,0.028000,True,0.000002,True,1525,0.107844,True,4,0.007014,True,8,0.000008,False
7,3,5,False,0.028000,True,0.000001,True,1674,0.140062,True,4,0.003608,True,7,0.000007,False
7,3,5,False,0.028000,True,0.000001,True,1821,0.133092,True,5,0.009874,True,7,0.000006,False
7,3,5,False,0.028000,True,0.000001,True,1562,0.177392,True,5,0.011270,True,8,0.000006,False
7,3,5,False,0.028000,True,0.000002,True,1535,0.108673,True,5,0.009419,True,8,0.000006,False
