n,k,r,source_sink_from_different_branches,uf_build_time,uf_connected,uf_connected_time,dfs_connected,dfs_path_length,dfs_time,bfs_connected,bfs_path_length,bfs_time,fffp_connected,fffp_path_length,fffp_time,used_bfs
6,4,3,False,0.043076,True,0.000001,True,3206,0.438333,True,6,0.020489,True,8,0.000007,False
6,4,3,False,0.043076,True,0.000001,True,3530,0.788884,True,5,0.011786,True,8,0.000006,False
6,4,3,False,0.043076,True,0.000002,True,3239,0.452936,True,5,0.013712,True,9,0.000008,False
6,4,3,False,0.043076,True,0.000001,True,1656,0.105637,True,5,0.009333,True,10,0.000008,False
6,4,3,False,0.043076,True,0.000001,True,2405,0.282955,True,7,0.022115,True,9,0.000008,False
6,4,3,False,0.043076,True,0.000001,True,2005,0.186747,True,6,0.014825,True,9,0.000006,False
6,4,3,False,0.043076,True,0.000001,True,3269,0.469883,True,5,0.013205,True,7,0.000007,False
6,4,3,False,0.043076,True,0.000001,True,2851,0.387993,True,4,0.004723,True,9,0.000007,False
6,4,3,False,0.043076,True,0.000001,True,1594,0.147656,True,6,0.017723,True,8,0.000007,False
6,4,3,False,0.043076,True,0.000001,True,2222,0.223849,True,5,0.013066,True,10,0.000007,False
6,4,3,False,0.043076,True,0.000002,True,717,0.025661,True,5,0.007626,True,9,0.000007,False
6,4,3,False,0.043076,True,0.000001,True,1976,0.142482,True,6,0.022028,True,8,0.000007,False
6,4,3,False,0.043076,True,0.000002,True,1628,0.121813,True,5,0.007330,True,10,0.000009,False
6,4,3,False,0.043076,True,0.000001,True,2925,0.396105,True,7,0.022963,True,9,0.000008,False
6,4,3,False,0.043076,True,0.000002,True,837,0.033237,True,4,0.004614,True,7,0.000006,False
6,4,3,False,0.043076,True,0.000002,True,3548,0.488998,True,5,0.006668,True,8,0.000008,False
6,4,3,False,0.043076,True,0.000002,True,1719,0.205649,True,4,0.004726,True,11,0.000010,False
6,4,3,False,0.043076,True,0.000001,True,2136,0.215269,True,4,0.005055,True,12,0.000009,False
6,4,3,False,0.043076,True,0.000001,True,2992,0.408985,True,4,0.005150,True,6,0.000006,False
6,4,3,False,0.043076,True,0.000001,True,1125,0.049386,True,6,0.015360,True,7,0.000005,False
6,4,3,False,0.043076,True,0.000001,True,1803,0.221565,True,6,0.014461,True,9,0.000007,False
6,4,3,False,0.043076,True,0.000001,True,1440,0.100674,True,5,0.006833,True,8,0.000007,False
6,4,3,False,0.043076,True,0.000001,True,1933,0.139620,True,6,0.019863,True,7,0.000005,False
6,4,3,False,0.043076,True,0.000001,True,3268,0.470592,True,3,0.001068,True,8,0.000006,False
6,4,3,False,0.043076,True,0.000002,True,3653,0.577640,True,4,0.002837,True,7,0.000007,False
6,4,3,False,0.043076,True,0.000002,True,2856,0.353876,True,5,0.013782,True,10,0.000008,False
6,4,3,False,0.043076,True,0.000001,True,2190,0.196437,True,4,0.004452,True,12,0.000009,False
6,4,3,False,0.043076,True,0.000001,True,1982,0.213557,True,6,0.019007,True,8,0.000009,False
6,4,3,False,0.043076,True,0.000001,True,3562,0.497156,True,5,0.008488,True,10,0.000008,False
6,4,3,False,0.043076,True,0.000001,True,3177,0.382613,True,5,0.011332,True,7,0.000006,False
6,4,3,False,0.043076,True,0.000001,True,3339,0.515649,True,4,0.003309,True,11,0.000009,False
6,4,3,False,0.043076,True,0.000002,True,3396,0.460799,True,3,0.001063,True,8,0.000007,False
6,4,3,False,0.043076,True,0.000002,True,2738,0.465520,True,7,0.020880,True,8,0.000007,False
6,4,3,False,0.043076,True,0.000001,True,3367,0.463412,True,4,0.002582,True,9,0.000007,False
6,4,3,False,0.043076,True,0.000001,True,1210,0.063051,True,6,0.017480,True,8,0.000006,False
6,4,3,False,0.043076,True,0.000001,True,1812,0.118928,True,5,0.006824,True,10,0.000006,False
6,4,3,False,0.043076,True,0.000001,True,2211,0.246045,True,6,0.020434,True,9,0.000008,False
