n,k,r,source_sink_from_different_branches,uf_build_time,uf_connected,uf_connected_time,dfs_connected,dfs_path_length,dfs_time,bfs_connected,bfs_path_length,bfs_time,fffp_connected,fffp_path_length,fffp_time,used_bfs
5,4,3,False,0.007894,True,0.000001,True,633,0.011123,True,5,0.003544,True,7,0.000010,False
5,4,3,False,0.007894,True,0.000002,True,557,0.008498,True,5,0.002397,True,9,0.000008,False
5,4,3,False,0.007894,True,0.000002,True,366,0.004493,True,5,0.003486,True,6,0.000004,False
5,4,3,False,0.007894,True,0.000001,True,735,0.015109,True,5,0.003268,True,7,0.000005,False
5,4,3,False,0.007894,True,0.000001,True,476,0.007627,True,6,0.004296,True,8,0.000006,False
5,4,3,False,0.007894,True,0.000001,True,814,0.018308,True,6,0.003755,True,6,0.000006,False
5,4,3,False,0.007894,True,0.000001,True,832,0.015365,True,4,0.001957,True,6,0.000005,False
5,4,3,False,0.007894,True,0.000001,True,576,0.027004,True,6,0.003825,True,8,0.000007,False
5,4,3,False,0.007894,True,0.000001,True,451,0.006342,True,6,0.004110,True,7,0.000005,False
5,4,3,False,0.007894,True,0.000001,True,621,0.022037,True,5,0.003200,True,9,0.000008,False
5,4,3,False,0.007894,True,0.000001,True,380,0.004751,True,2,0.000095,True,6,0.000004,False
5,4,3,False,0.007894,True,0.000001,True,736,0.016428,True,3,0.000558,True,6,0.000005,False
5,4,3,False,0.007894,True,0.000002,True,855,0.024242,True,3,0.000367,True,7,0.000005,False
5,4,3,False,0.007894,True,0.000002,True,605,0.010897,True,3,0.000576,True,7,0.000005,False
5,4,3,False,0.007894,True,0.000001,True,843,0.020396,True,4,0.001878,True,9,0.000005,False
5,4,3,False,0.007894,True,0.000001,True,435,0.006242,True,5,0.003621,True,7,0.000004,False
5,4,3,False,0.007894,True,0.000001,True,560,0.010522,True,4,0.001764,True,8,0.000005,False
5,4,3,False,0.007894,True,0.000001,True,781,0.014685,True,4,0.001965,True,9,0.000006,False
5,4,3,False,0.007894,True,0.000001,True,470,0.007528,True,5,0.002372,True,8,0.000005,False
5,4,3,False,0.007894,True,0.000001,True,615,0.010344,True,5,0.003312,True,7,0.000005,False
5,4,3,False,0.007894,True,0.000001,True,698,0.015109,True,5,0.002398,True,8,0.000005,False
5,4,3,False,0.007894,True,0.000001,True,310,0.003530,True,5,0.003367,True,8,0.000005,False
5,4,3,False,0.007894,True,0.000001,True,281,0.003250,True,4,0.001095,True,7,0.000004,False
5,4,3,False,0.007894,True,0.000002,True,287,0.003236,True,4,0.001482,True,7,0.000004,False
5,4,3,False,0.007894,True,0.000001,True,903,0.019783,True,4,0.001438,True,9,0.000007,False
