n,k,r,source_sink_from_different_branches,uf_build_time,uf_connected,uf_connected_time,dfs_connected,dfs_path_length,dfs_time,bfs_connected,bfs_path_length,bfs_time,fffp_connected,fffp_path_length,fffp_time,used_bfs
4,4,3,True,0.001304,False,0.000001,False,-1,0.001761,False,-1,0.000803,False,-1,0.000000,False
4,4,3,True,0.001304,False,0.000001,False,-1,0.001350,False,-1,0.000791,False,-1,0.000000,False
4,4,3,True,0.001304,False,0.000000,False,-1,0.001357,False,-1,0.000791,False,-1,0.000000,False
4,4,3,True,0.001304,False,0.000000,False,-1,0.001339,False,-1,0.000791,False,-1,0.000000,False
4,4,3,True,0.001304,False,0.000001,False,-1,0.001337,False,-1,0.000788,False,-1,0.000000,False
4,4,3,True,0.001304,False,0.000001,False,-1,0.001356,False,-1,0.000793,False,-1,0.000000,False
4,4,3,True,0.001304,False,0.000001,False,-1,0.001350,False,-1,0.000790,False,-1,0.000000,False
4,4,3,True,0.001304,False,0.000001,False,-1,0.001345,False,-1,0.000795,False,-1,0.000000,False
4,4,3,True,0.001304,False,0.000001,False,-1,0.001367,False,-1,0.000792,False,-1,0.000000,False
4,4,3,True,0.001304,False,0.000001,False,-1,0.001340,False,-1,0.000773,False,-1,0.000000,False
4,4,3,True,0.001304,False,0.000001,False,-1,0.001295,False,-1,0.000764,False,-1,0.000000,False
4,4,3,True,0.001304,False,0.000001,False,-1,0.001355,False,-1,0.000824,False,-1,0.000000,False
4,4,3,True,0.001304,False,0.000001,False,-1,0.001474,False,-1,0.000836,False,-1,0.000000,False
4,4,3,True,0.001304,False,0.000001,False,-1,0.001464,False,-1,0.000764,False,-1,0.000000,False
4,4,3,True,0.001304,False,0.000001,False,-1,0.001308,False,-1,0.000762,False,-1,0.000000,False
4,4,3,True,0.001304,False,0.000001,False,-1,0.001298,False,-1,0.000761,False,-1,0.000000,False
4,4,3,True,0.001304,False,0.000000,False,-1,0.001447,False,-1,0.000762,False,-1,0.000000,False
4,4,3,True,0.001304,False,0.000000,False,-1,0.001365,False,-1,0.000787,False,-1,0.000000,False
4,4,3,True,0.001304,False,0.000001,False,-1,0.001430,False,-1,0.000777,False,-1,0.000000,False
4,4,3,True,0.001304,False,0.000001,False,-1,0.001359,False,-1,0.000761,False,-1,0.000000,False
4,4,3,True,0.001304,False,0.000001,False,-1,0.001326,False,-1,0.000766,False,-1,0.000000,False
4,4,3,True,0.001304,False,0.000001,False,-1,0.001314,False,-1,0.000763,False,-1,0.000000,False
4,4,3,True,0.001304,False,0.000001,False,-1,0.001309,False,-1,0.000770,False,-1,0.000000,False
4,4,3,True,0.001304,False,0.000001,False,-1,0.001320,False,-1,0.000768,False,-1,0.000000,False
4,4,3,True,0.001304,False,0.000001,False,-1,0.001308,False,-1,0.000765,False,-1,0.000000,False
4,4,3,True,0.001304,False,0.000000,False,-1,0.001319,False,-1,0.000769,False,-1,0.000000,False
4,4,3,True,0.001304,False,0.000000,False,-1,0.001305,False,-1,0.000767,False,-1,0.000000,False
4,4,3,True,0.001304,False,0.000001,False,-1,0.001314,False,-1,0.000771,False,-1,0.000000,False
4,4,3,True,0.001304,False,0.000001,False,-1,0.001293,False,-1,0.000769,False,-1,0.000000,False
4,4,3,True,0.001304,False,0.000001,False,-1,0.001308,False,-1,0.000777,False,-1,0.000000,False
4,4,3,True,0.001304,False,0.000001,False,-1,0.001301,False,-1,0.000768,False,-1,0.000000,False
4,4,3,True,0.001304,False,0.000001,False,-1,0.001315,False,-1,0.000767,False,-1,0.000000,False
4,4,3,True,0.001304,False,0.000001,False,-1,0.001311,False,-1,0.000765,False,-1,0.000000,False
4,4,3,True,0.001304,False,0.000001,False,-1,0.001305,False,-1,0.000778,False,-1,0.000000,False
4,4,3,True,0.001304,False,0.000000,False,-1,0.001317,False,-1,0.000761,False,-1,0.000000,False
4,4,3,True,0.001304,False,0.000001,False,-1,0.001309,False,-1,0.000762,False,-1,0.000000,False
4,4,3,True,0.001304,False,0.000001,False,-1,0.001302,False,-1,0.000759,False,-1,0.000000,False
4,4,3,True,0.001304,False,0.000001,False,-1,0.001316,False,-1,0.000763,False,-1,0.000000,False
4,4,3,True,0.001304,False,0.000000,False,-1,0.001303,False,-1,0.000754,False,-1,0.000000,False
4,4,3,True,0.001304,False,0.000000,False,-1,0.001275,False,-1,0.000739,False,-1,0.000000,False
4,4,3,True,0.001304,False,0.000001,False,-1,0.001266,False,-1,0.000737,False,-1,0.000000,False
4,4,3,True,0.001304,False,0.000000,False,-1,0.001271,False,-1,0.000740,False,-1,0.000000,False
4,4,3,True,0.001304,False,0.000001,False,-1,0.001273,False,-1,0.000739,False,-1,0.000000,False
4,4,3,True,0.001304,False,0.000001,False,-1,0.001270,False,-1,0.000741,False,-1,0.000000,False
4,4,3,True,0.001304,False,0.000001,False,-1,0.001261,False,-1,0.000737,False,-1,0.000000,False
4,4,3,True,0.001304,False,0.000001,False,-1,0.001272,False,-1,0.000744,False,-1,0.000000,False
4,4,3,True,0.001304,False,0.000000,False,-1,0.001260,False,-1,0.000745,False,-1,0.000000,False
4,4,3,True,0.001304,False,0.000000,False,-1,0.001266,False,-1,0.000743,False,-1,0.000000,False
4,4,3,True,0.001304,False,0.000001,False,-1,0.001265,False,-1,0.000744,False,-1,0.000000,False
4,4,3,True,0.001304,False,0.000000,False,-1,0.001330,False,-1,0.000747,False,-1,0.000000,False
4,4,3,True,0.001304,False,0.000001,False,-1,0.001266,False,-1,0.000745,False,-1,0.000000,False
4,4,3,True,0.001304,False,0.000001,False,-1,0.001269,False,-1,0.000743,False,-1,0.000000,False
4,4,3,True,0.001304,False,0.000001,False,-1,0.001263,False,-1,0.000741,False,-1,0.000000,False
4,4,3,True,0.001304,False,0.000000,False,-1,0.001260,False,-1,0.000748,False,-1,0.000000,False
4,4,3,True,0.001304,False,0.000001,False,-1,0.001264,False,-1,0.000741,False,-1,0.000000,False
4,4,3,True,0.001304,False,0.000001,False,-1,0.001260,False,-1,0.000740,False,-1,0.000000,False
4,4,3,True,0.001304,False,0.000000,False,-1,0.001259,False,-1,0.000758,False,-1,0.000000,False
4,4,3,True,0.001304,False,0.000001,False,-1,0.001273,False,-1,0.000738,False,-1,0.000000,False
4,4,3,True,0.001304,False,0.000001,False,-1,0.001299,False,-1,0.000738,False,-1,0.000000,False
4,4,3,True,0.001304,False,0.000001,False,-1,0.001273,False,-1,0.000737,False,-1,0.000000,False
4,4,3,True,0.001304,False,0.000001,False,-1,0.001269,False,-1,0.000737,False,-1,0.000000,False
4,4,3,True,0.001304,False,0.000001,False,-1,0.001276,False,-1,0.000737,False,-1,0.000000,False
4,4,3,True,0.001304,False,0.000000,False,-1,0.001261,False,-1,0.000741,False,-1,0.000000,False
4,4,3,True,0.001304,False,0.000001,False,-1,0.001274,False,-1,0.000741,False,-1,0.000000,False
4,4,3,True,0.001304,False,0.000001,False,-1,0.001265,False,-1,0.000738,False,-1,0.000000,False
4,4,3,True,0.001304,False,0.000000,False,-1,0.001259,False,-1,0.000739,False,-1,0.000000,False
4,4,3,True,0.001304,False,0.000000,False,-1,0.001271,False,-1,0.000742,False,-1,0.000000,False
4,4,3,True,0.001304,False,0.000001,False,-1,0.001272,False,-1,0.000746,False,-1,0.000000,False
4,4,3,True,0.001304,False,0.000001,False,-1,0.001257,False,-1,0.000743,False,-1,0.000000,False
4,4,3,True,0.001304,False,0.000001,False,-1,0.001327,False,-1,0.000798,False,-1,0.000000,False
4,4,3,True,0.001304,False,0.000001,False,-1,0.001391,False,-1,0.000746,False,-1,0.000000,False
4,4,3,True,0.001304,False,0.000001,False,-1,0.001278,False,-1,0.000743,False,-1,0.000000,False
4,4,3,True,0.001304,False,0.000001,False,-1,0.001262,False,-1,0.000751,False,-1,0.000000,False
4,4,3,True,0.001304,False,0.000001,False,-1,0.001263,False,-1,0.000746,False,-1,0.000000,False
4,4,3,True,0.001304,False,0.000001,False,-1,0.001263,False,-1,0.000744,False,-1,0.000000,False
4,4,3,True,0.001304,False,0.000000,False,-1,0.001262,False,-1,0.000751,False,-1,0.000000,False
4,4,3,True,0.001304,False,0.000001,False,-1,0.001261,False,-1,0.000797,False,-1,0.000000,False
4,4,3,True,0.001304,False,0.000001,False,-1,0.001283,False,-1,0.000744,False,-1,0.000000,False
4,4,3,True,0.001304,False,0.000001,False,-1,0.001263,False,-1,0.000742,False,-1,0.000000,False
4,4,3,True,0.001304,False,0.000001,False,-1,0.001275,False,-1,0.000763,False,-1,0.000000,False
4,4,3,True,0.001304,False,0.000001,False,-1,0.001269,False,-1,0.000741,False,-1,0.000000,False
4,4,3,True,0.001304,False,0.000001,False,-1,0.001267,False,-1,0.000747,False,-1,0.000000,False
4,4,3,True,0.001304,False,0.000000,False,-1,0.001270,False,-1,0.000742,False,-1,0.000000,False
4,4,3,True,0.001304,False,0.000000,False,-1,0.001262,False,-1,0.000748,False,-1,0.000000,False
4,4,3,True,0.001304,False,0.000001,False,-1,0.001253,False,-1,0.000743,False,-1,0.000000,False
4,4,3,True,0.001304,False,0.000000,False,-1,0.001266,False,-1,0.000740,False,-1,0.000000,False
4,4,3,True,0.001304,False,0.000000,False,-1,0.001272,False,-1,0.000745,False,-1,0.000000,False
4,4,3,True,0.001304,False,0.000000,False,-1,0.001264,False,-1,0.000749,False,-1,0.000000,False
4,4,3,True,0.001304,False,0.000000,False,-1,0.001262,False,-1,0.000743,False,-1,0.000000,False
4,4,3,True,0.001304,False,0.000000,False,-1,0.001263,False,-1,0.000750,False,-1,0.000000,False
4,4,3,True,0.001304,False,0.000000,False,-1,0.001264,False,-1,0.000748,False,-1,0.000000,False
