n,k,r,source_sink_from_different_branches,uf_build_time,uf_connected,uf_connected_time,dfs_connected,dfs_path_length,dfs_time,bfs_connected,bfs_path_length,bfs_time,fffp_connected,fffp_path_length,fffp_time,used_bfs
6,3,5,False,0.006717,True,0.000001,True,317,0.004738,True,5,0.003237,True,6,0.000004,False
6,3,5,False,0.006717,True,0.000001,True,415,0.006596,True,4,0.002249,True,7,0.000005,False
6,3,5,False,0.006717,True,0.000001,True,275,0.003527,True,4,0.002837,True,7,0.000005,False
6,3,5,False,0.006717,True,0.000001,True,190,0.002259,True,3,0.000949,True,6,0.000005,False
6,3,5,False,0.006717,True,0.000002,True,325,0.005352,True,3,0.000689,True,7,0.000004,False
6,3,5,False,0.006717,True,0.000001,True,359,0.005809,True,4,0.001439,True,7,0.000005,False
6,3,5,False,0.006717,True,0.000002,True,186,0.002215,True,2,0.000143,True,6,0.000004,False
6,3,5,False,0.006717,True,0.000001,True,419,0.006722,True,4,0.002442,True,7,0.000005,False
6,3,5,False,0.006717,True,0.000001,True,542,0.010513,True,3,0.000841,True,7,0.000005,False
6,3,5,False,0.006717,True,0.000001,True,536,0.010129,True,4,0.001731,True,7,0.000006,False
6,3,5,False,0.006717,True,0.000001,True,493,0.009172,True,5,0.002946,True,6,0.000005,False
6,3,5,False,0.006717,True,0.000002,True,303,0.004613,True,3,0.000892,True,7,0.000005,False
6,3,5,False,0.006717,True,0.000002,True,543,0.013640,True,4,0.002415,True,6,0.000004,False
6,3,5,False,0.006717,True,0.000002,True,363,0.006232,True,3,0.000247,True,7,0.000004,False
6,3,5,False,0.006717,True,0.000001,True,178,0.002187,True,5,0.003613,True,6,0.000004,False
6,3,5,False,0.006717,True,0.000001,True,629,0.017055,True,5,0.003625,True,7,0.000006,False
6,3,5,False,0.006717,True,0.000001,True,487,0.008346,True,5,0.003664,True,6,0.000006,False
6,3,5,False,0.006717,True,0.000002,True,166,0.002108,True,3,0.000592,True,6,0.000004,False
6,3,5,False,0.006717,True,0.000001,True,241,0.003145,True,4,0.001800,True,7,0.000005,False
6,3,5,False,0.006717,True,0.000001,True,517,0.010791,True,5,0.003640,True,6,0.000006,False
6,3,5,False,0.006717,True,0.000001,True,262,0.003450,True,4,0.002734,True,7,0.000004,False
6,3,5,False,0.006717,True,0.000001,True,401,0.006010,True,3,0.000235,True,7,0.000004,False
6,3,5,False,0.006717,True,0.000001,True,426,0.008019,True,3,0.000588,True,7,0.000005,False
6,3,5,False,0.006717,True,0.000002,True,78,0.000612,True,4,0.001247,True,6,0.000004,False
6,3,5,False,0.006717,True,0.000001,True,535,0.009313,True,3,0.000491,True,7,0.000004,False
6,3,5,False,0.006717,True,0.000001,True,147,0.001191,True,3,0.000490,True,6,0.000003,False
6,3,5,False,0.006717,True,0.000001,True,598,0.014721,True,4,0.002679,True,6,0.000005,False
6,3,5,False,0.006717,True,0.000001,True,500,0.008955,True,4,0.002178,True,7,0.000005,False
6,3,5,False,0.006717,True,0.000002,True,591,0.013782,True,4,0.001365,True,7,0.000005,False
6,3,5,False,0.006717,True,0.000001,True,58,0.000437,True,3,0.000591,True,6,0.000004,False
6,3,5,False,0.006717,True,0.000001,True,413,0.006169,True,4,0.002211,True,7,0.000005,False
6,3,5,False,0.006717,True,0.000002,True,547,0.012508,True,4,0.001507,True,7,0.000005,False
6,3,5,False,0.006717,True,0.000001,True,90,0.000699,True,3,0.000729,True,6,0.000004,False
6,3,5,False,0.006717,True,0.000001,True,359,0.021726,True,4,0.001210,True,5,0.000005,False
6,3,5,False,0.006717,True,0.000001,True,563,0.009916,True,4,0.001591,True,7,0.000006,False
6,3,5,False,0.006717,True,0.000001,True,515,0.010241,True,3,0.000974,True,7,0.000005,False
6,3,5,False,0.006717,True,0.000001,True,136,0.001077,True,3,0.000689,True,6,0.000003,False
