n,k,r,source_sink_from_different_branches,uf_build_time,uf_connected,uf_connected_time,dfs_connected,dfs_path_length,dfs_time,bfs_connected,bfs_path_length,bfs_time,fffp_connected,fffp_path_length,fffp_time,used_bfs
3,4,3,True,0.000136,False,0.000001,False,-1,0.000245,False,-1,0.000104,False,-1,0.000000,False
3,4,3,True,0.000136,False,0.000000,False,-1,0.000141,False,-1,0.000102,False,-1,0.000000,False
3,4,3,True,0.000136,False,0.000001,False,-1,0.000138,False,-1,0.000101,False,-1,0.000000,False
3,4,3,True,0.000136,False,0.000001,False,-1,0.000138,False,-1,0.000101,False,-1,0.000000,False
3,4,3,True,0.000136,False,0.000001,False,-1,0.000139,False,-1,0.000100,False,-1,0.000000,False
3,4,3,True,0.000136,False,0.000000,False,-1,0.000138,False,-1,0.000099,False,-1,0.000000,False
3,4,3,True,0.000136,False,0.000000,False,-1,0.000137,False,-1,0.000099,False,-1,0.000000,False
3,4,3,True,0.000136,False,0.000001,False,-1,0.000137,False,-1,0.000099,False,-1,0.000000,False
3,4,3,True,0.000136,False,0.000001,False,-1,0.000137,False,-1,0.000100,False,-1,0.000000,False
3,4,3,True,0.000136,False,0.000000,False,-1,0.000136,False,-1,0.000099,False,-1,0.000000,False
3,4,3,True,0.000136,False,0.000001,False,-1,0.000168,False,-1,0.000109,False,-1,0.000000,False
3,4,3,True,0.000136,False,0.000001,False,-1,0.000149,False,-1,0.000100,False,-1,0.000000,False
3,4,3,True,0.000136,False,0.000001,False,-1,0.000140,False,-1,0.000101,False,-1,0.000000,False
3,4,3,True,0.000136,False,0.000000,False,-1,0.000137,False,-1,0.000101,False,-1,0.000000,False
3,4,3,True,0.000136,False,0.000001,False,-1,0.000137,False,-1,0.000101,False,-1,0.000000,False
3,4,3,True,0.000136,False,0.000001,False,-1,0.000140,False,-1,0.000106,False,-1,0.000000,False
3,4,3,True,0.000136,False,0.000000,False,-1,0.000146,False,-1,0.000104,False,-1,0.000000,False
3,4,3,True,0.000136,False,0.000001,False,-1,0.000138,False,-1,0.000100,False,-1,0.000000,False
3,4,3,True,0.000136,False,0.000001,False,-1,0.000137,False,-1,0.000099,False,-1,0.000000,False
3,4,3,True,0.000136,False,0.000000,False,-1,0.000137,False,-1,0.000098,False,-1,0.000000,False
3,4,3,True,0.000136,False,0.000001,False,-1,0.000141,False,-1,0.000106,False,-1,0.000000,False
3,4,3,True,0.000136,False,0.000001,False,-1,0.000144,False,-1,0.000099,False,-1,0.000000,False
3,4,3,True,0.000136,False,0.000001,False,-1,0.000137,False,-1,0.000099,False,-1,0.000000,False
