n,k,r,source_sink_from_different_branches,uf_build_time,uf_connected,uf_connected_time,dfs_connected,dfs_path_length,dfs_time,bfs_connected,bfs_path_length,bfs_time,fffp_connected,fffp_path_length,fffp_time,used_bfs
5,4,3,True,0.009693,False,0.000002,False,-1,0.026440,False,-1,0.004398,False,-1,0.000000,False
5,4,3,True,0.009693,False,0.000002,False,-1,0.024795,False,-1,0.004518,False,-1,0.000000,False
5,4,3,True,0.009693,False,0.000001,False,-1,0.048693,False,-1,0.004440,False,-1,0.000000,False
5,4,3,True,0.009693,False,0.000001,False,-1,0.030226,False,-1,0.004462,False,-1,0.000000,False
5,4,3,True,0.009693,False,0.000001,False,-1,0.023828,False,-1,0.004426,False,-1,0.000000,False
5,4,3,True,0.009693,False,0.000001,False,-1,0.024044,False,-1,0.004430,False,-1,0.000000,False
5,4,3,True,0.009693,False,0.000001,False,-1,0.027430,False,-1,0.004582,False,-1,0.000000,False
5,4,3,True,0.009693,False,0.000001,False,-1,0.032206,False,-1,0.004830,False,-1,0.000000,False
5,4,3,True,0.009693,False,0.000001,False,-1,0.025296,False,-1,0.004506,False,-1,0.000000,False
5,4,3,True,0.009693,False,0.000001,False,-1,0.029480,False,-1,0.004739,False,-1,0.000000,False
5,4,3,True,0.009693,False,0.000001,False,-1,0.027946,False,-1,0.004919,False,-1,0.000000,False
5,4,3,True,0.009693,False,0.000001,False,-1,0.030705,False,-1,0.004396,False,-1,0.000000,False
5,4,3,True,0.009693,False,0.000001,False,-1,0.024595,False,-1,0.004413,False,-1,0.000000,False
5,4,3,True,0.009693,False,0.000001,False,-1,0.025043,False,-1,0.004589,False,-1,0.000000,False
5,4,3,True,0.009693,False,0.000001,False,-1,0.026413,False,-1,0.004491,False,-1,0.000000,False
5,4,3,True,0.009693,False,0.000001,False,-1,0.028922,False,-1,0.004475,False,-1,0.000000,False
5,4,3,True,0.009693,False,0.000001,False,-1,0.023647,False,-1,0.004422,False,-1,0.000000,False
5,4,3,True,0.009693,False,0.000001,False,-1,0.042089,False,-1,0.004508,False,-1,0.000000,False
5,4,3,True,0.009693,False,0.000001,False,-1,0.027496,False,-1,0.004415,False,-1,0.000000,False
5,4,3,True,0.009693,False,0.000001,False,-1,0.032635,False,-1,0.004465,False,-1,0.000000,False
5,4,3,True,0.009693,False,0.000001,False,-1,0.023930,False,-1,0.004420,False,-1,0.000000,False
5,4,3,True,0.009693,False,0.000001,False,-1,0.025483,False,-1,0.004443,False,-1,0.000000,False
5,4,3,True,0.009693,False,0.000001,False,-1,0.027839,False,-1,0.004408,False,-1,0.000000,False
5,4,3,True,0.009693,False,0.000001,False,-1,0.031126,False,-1,0.004418,False,-1,0.000000,False
5,4,3,True,0.009693,False,0.000001,False,-1,0.024111,False,-1,0.004397,False,-1,0.000000,False
5,4,3,True,0.009693,False,0.000001,False,-1,0.024103,False,-1,0.004419,False,-1,0.000000,False
5,4,3,True,0.009693,False,0.000000,False,-1,0.027182,False,-1,0.004375,False,-1,0.000000,False
5,4,3,True,0.009693,False,0.000001,False,-1,0.031140,False,-1,0.004372,False,-1,0.000000,False
5,4,3,True,0.009693,False,0.000001,False,-1,0.023357,False,-1,0.004390,False,-1,0.000000,False
5,4,3,True,0.009693,False,0.000001,False,-1,0.024422,False,-1,0.004379,False,-1,0.000000,False
5,4,3,True,0.009693,False,0.000001,False,-1,0.027480,False,-1,0.004386,False,-1,0.000000,False
5,4,3,True,0.009693,False,0.000001,False,-1,0.031859,False,-1,0.004367,False,-1,0.000000,False
5,4,3,True,0.009693,False,0.000001,False,-1,0.039335,False,-1,0.004385,False,-1,0.000000,False
5,4,3,True,0.009693,False,0.000001,False,-1,0.025473,False,-1,0.004422,False,-1,0.000000,False
5,4,3,True,0.009693,False,0.000001,False,-1,0.028348,False,-1,0.004395,False,-1,0.000000,False
5,4,3,True,0.009693,False,0.000001,False,-1,0.023579,False,-1,0.004399,False,-1,0.000000,False
5,4,3,True,0.009693,False,0.000000,False,-1,0.022961,False,-1,0.004405,False,-1,0.000000,False
5,4,3,True,0.009693,False,0.000000,False,-1,0.024834,False,-1,0.004391,False,-1,0.000000,False
5,4,3,True,0.009693,False,0.000001,False,-1,0.027731,False,-1,0.004391,False,-1,0.000000,False
5,4,3,True,0.009693,False,0.000001,False,-1,0.023007,False,-1,0.004392,False,-1,0.000000,False
5,4,3,True,0.009693,False,0.000001,False,-1,0.023205,False,-1,0.004400,False,-1,0.000000,False
5,4,3,True,0.009693,False,0.000001,False,-1,0.025851,False,-1,0.004372,False,-1,0.000000,False
5,4,3,True,0.009693,False,0.000001,False,-1,0.029111,False,-1,0.004382,False,-1,0.000000,False
5,4,3,True,0.009693,False,0.000001,False,-1,0.023748,False,-1,0.004362,False,-1,0.000000,False
5,4,3,True,0.009693,False,0.000001,False,-1,0.023305,False,-1,0.004408,False,-1,0.000000,False
5,4,3,True,0.009693,False,0.000001,False,-1,0.024743,False,-1,0.004424,False,-1,0.000000,False
5,4,3,True,0.009693,False,0.000001,False,-1,0.053131,False,-1,0.004377,False,-1,0.000000,False
5,4,3,True,0.009693,False,0.000001,False,-1,0.024102,False,-1,0.004391,False,-1,0.000000,False
5,4,3,True,0.009693,False,0.000000,False,-1,0.025204,False,-1,0.004475,False,-1,0.000000,False
5,4,3,True,0.009693,False,0.000000,False,-1,0.026721,False,-1,0.004378,False,-1,0.000000,False
5,4,3,True,0.009693,False,0.000001,False,-1,0.029652,False,-1,0.004387,False,-1,0.000000,False
5,4,3,True,0.009693,False,0.000001,False,-1,0.024056,False,-1,0.004395,False,-1,0.000000,False
5,4,3,True,0.009693,False,0.000001,False,-1,0.024386,False,-1,0.004373,False,-1,0.000000,False
5,4,3,True,0.009693,False,0.000001,False,-1,0.026252,False,-1,0.004362,False,-1,0.000000,False
5,4,3,True,0.009693,False,0.000001,False,-1,0.029315,False,-1,0.004400,False,-1,0.000000,False
5,4,3,True,0.009693,False,0.000001,False,-1,0.024243,False,-1,0.004364,False,-1,0.000000,False
5,4,3,True,0.009693,False,0.000000,False,-1,0.023780,False,-1,0.004369,False,-1,0.000000,False
5,4,3,True,0.009693,False,0.000001,False,-1,0.025944,False,-1,0.004377,False,-1,0.000000,False
5,4,3,True,0.009693,False,0.000001,False,-1,0.029597,False,-1,0.004402,False,-1,0.000000,False
5,4,3,True,0.009693,False,0.000000,False,-1,0.023734,False,-1,0.004472,False,-1,0.000000,False
5,4,3,True,0.009693,False,0.000001,False,-1,0.024241,False,-1,0.004380,False,-1,0.000000,False
5,4,3,True,0.009693,False,0.000001,False,-1,0.047308,False,-1,0.004365,False,-1,0.000000,False
5,4,3,True,0.009693,False,0.000000,False,-1,0.031220,False,-1,0.004386,False,-1,0.000000,False
5,4,3,True,0.009693,False,0.000001,False,-1,0.022827,False,-1,0.004434,False,-1,0.000000,False
5,4,3,True,0.009693,False,0.000001,False,-1,0.023961,False,-1,0.004469,False,-1,0.000000,False
5,4,3,True,0.009693,False,0.000001,False,-1,0.027503,False,-1,0.004382,False,-1,0.000000,False
5,4,3,True,0.009693,False,0.000001,False,-1,0.030977,False,-1,0.004371,False,-1,0.000000,False
