n,k,r,source_sink_from_different_branches,uf_build_time,uf_connected,uf_connected_time,dfs_connected,dfs_path_length,dfs_time,bfs_connected,bfs_path_length,bfs_time,fffp_connected,fffp_path_length,fffp_time,used_bfs
2,4,2,True,0.000023,False,0.000001,False,-1,0.000025,False,-1,0.000018,False,-1,0.000000,False
2,4,2,True,0.000023,False,0.000001,False,-1,0.000019,False,-1,0.000013,False,-1,0.000000,False
2,4,2,True,0.000023,False,0.000000,False,-1,0.000018,False,-1,0.000013,False,-1,0.000000,False
2,4,2,True,0.000023,False,0.000000,False,-1,0.000018,False,-1,0.000013,False,-1,0.000000,False
2,4,2,True,0.000023,False,0.000000,False,-1,0.000018,False,-1,0.000013,False,-1,0.000000,False
2,4,2,True,0.000023,False,0.000001,False,-1,0.000017,False,-1,0.000013,False,-1,0.000000,False
2,4,2,True,0.000023,False,0.000000,False,-1,0.000018,False,-1,0.000014,False,-1,0.000000,False
2,4,2,True,0.000023,False,0.000001,False,-1,0.000017,False,-1,0.000013,False,-1,0.000000,False
2,4,2,True,0.000023,False,0.000001,False,-1,0.000017,False,-1,0.000013,False,-1,0.000000,False
2,4,2,True,0.000023,False,0.000001,False,-1,0.000020,False,-1,0.000013,False,-1,0.000000,False
2,4,2,True,0.000023,False,0.000001,False,-1,0.000018,False,-1,0.000013,False,-1,0.000000,False
2,4,2,True,0.000023,False,0.000000,False,-1,0.000017,False,-1,0.000014,False,-1,0.000000,False
2,4,2,True,0.000023,False,0.000001,False,-1,0.000018,False,-1,0.000014,False,-1,0.000000,False
2,4,2,True,0.000023,False,0.000001,False,-1,0.000017,False,-1,0.000013,False,-1,0.000000,False
2,4,2,True,0.000023,False,0.000001,False,-1,0.000017,False,-1,0.000013,False,-1,0.000000,False
2,4,2,True,0.000023,False,0.000000,False,-1,0.000017,False,-1,0.000013,False,-1,0.000000,False
2,4,2,True,0.000023,False,0.000000,False,-1,0.000018,False,-1,0.000013,False,-1,0.000000,False
2,4,2,True,0.000023,False,0.000000,False,-1,0.000017,False,-1,0.000013,False,-1,0.000000,False
2,4,2,True,0.000023,False,0.000001,False,-1,0.000017,False,-1,0.000013,False,-1,0.000000,False
2,4,2,True,0.000023,False,0.000000,False,-1,0.000017,False,-1,0.000013,False,-1,0.000000,False
2,4,2,True,0.000023,False,0.000001,False,-1,0.000017,False,-1,0.000013,False,-1,0.000000,False
2,4,2,True,0.000023,False,0.000001,False,-1,0.000018,False,-1,0.000013,False,-1,0.000000,False
2,4,2,True,0.000023,False,0.000000,False,-1,0.000018,False,-1,0.000013,False,-1,0.000000,False
2,4,2,True,0.000023,False,0.000001,False,-1,0.000017,False,-1,0.000013,False,-1,0.000000,False
2,4,2,True,0.000023,False,0.000001,False,-1,0.000017,False,-1,0.000013,False,-1,0.000000,False
2,4,2,True,0.000023,False,0.000000,False,-1,0.000017,False,-1,0.000013,False,-1,0.000000,False
2,4,2,True,0.000023,False,0.000000,False,-1,0.000016,False,-1,0.000013,False,-1,0.000000,False
2,4,2,True,0.000023,False,0.000001,False,-1,0.000017,False,-1,0.000013,False,-1,0.000000,False
2,4,2,True,0.000023,False,0.000000,False,-1,0.000017,False,-1,0.000013,False,-1,0.000000,False
2,4,2,True,0.000023,False,0.000001,False,-1,0.000017,False,-1,0.000012,False,-1,0.000000,False
2,4,2,True,0.000023,False,0.000001,False,-1,0.000017,False,-1,0.000013,False,-1,0.000000,False
2,4,2,True,0.000023,False,0.000001,False,-1,0.000017,False,-1,0.000013,False,-1,0.000000,False
2,4,2,True,0.000023,False,0.000001,False,-1,0.000017,False,-1,0.000013,False,-1,0.000000,False
2,4,2,True,0.000023,False,0.000001,False,-1,0.000017,False,-1,0.000013,False,-1,0.000000,False
2,4,2,True,0.000023,False,0.000001,False,-1,0.000018,False,-1,0.000014,False,-1,0.000000,False
2,4,2,True,0.000023,False,0.000000,False,-1,0.000019,False,-1,0.000014,False,-1,0.000000,False
2,4,2,True,0.000023,False,0.000001,False,-1,0.000017,False,-1,0.000013,False,-1,0.000000,False
2,4,2,True,0.000023,False,0.000001,False,-1,0.000017,False,-1,0.000013,False,-1,0.000000,False
2,4,2,True,0.000023,False,0.000000,False,-1,0.000017,False,-1,0.000013,False,-1,0.000000,False
2,4,2,True,0.000023,False,0.000000,False,-1,0.000017,False,-1,0.000013,False,-1,0.000000,False
2,4,2,True,0.000023,False,0.000000,False,-1,0.000017,False,-1,0.000013,False,-1,0.000000,False
2,4,2,True,0.000023,False,0.000001,False,-1,0.000017,False,-1,0.000013,False,-1,0.000000,False
2,4,2,True,0.000023,False,0.000001,False,-1,0.000017,False,-1,0.000012,False,-1,0.000000,False
2,4,2,True,0.000023,False,0.000000,False,-1,0.000017,False,-1,0.000013,False,-1,0.000000,False
2,4,2,True,0.000023,False,0.000001,False,-1,0.000017,False,-1,0.000013,False,-1,0.000000,False
2,4,2,True,0.000023,False,0.000001,False,-1,0.000017,False,-1,0.000013,False,-1,0.000000,False
2,4,2,True,0.000023,False,0.000001,False,-1,0.000017,False,-1,0.000013,False,-1,0.000000,False
2,4,2,True,0.000023,False,0.000001,False,-1,0.000017,False,-1,0.000013,False,-1,0.000000,False
2,4,2,True,0.000023,False,0.000001,False,-1,0.000017,False,-1,0.000013,False,-1,0.000000,False
2,4,2,True,0.000023,False,0.000000,False,-1,0.000016,False,-1,0.000013,False,-1,0.000000,False
2,4,2,True,0.000023,False,0.000000,False,-1,0.000017,False,-1,0.000013,False,-1,0.000000,False
2,4,2,True,0.000023,False,0.000000,False,-1,0.000019,False,-1,0.000013,False,-1,0.000000,False
2,4,2,True,0.000023,False,0.000000,False,-1,0.000018,False,-1,0.000013,False,-1,0.000000,False
2,4,2,True,0.000023,False,0.000001,False,-1,0.000017,False,-1,0.000013,False,-1,0.000000,False
2,4,2,True,0.000023,False,0.000001,False,-1,0.000017,False,-1,0.000013,False,-1,0.000000,False
2,4,2,True,0.000023,False,0.000000,False,-1,0.000017,False,-1,0.000014,False,-1,0.000000,False
2,4,2,True,0.000023,False,0.000001,False,-1,0.000017,False,-1,0.000013,False,-1,0.000000,False
2,4,2,True,0.000023,False,0.000001,False,-1,0.000017,False,-1,0.000013,False,-1,0.000000,False
2,4,2,True,0.000023,False,0.000000,False,-1,0.000017,False,-1,0.000013,False,-1,0.000000,False
2,4,2,True,0.000023,False,0.000000,False,-1,0.000017,False,-1,0.000013,False,-1,0.000000,False
2,4,2,True,0.000023,False,0.000000,False,-1,0.000016,False,-1,0.000013,False,-1,0.000000,False
2,4,2,True,0.000023,False,0.000001,False,-1,0.000017,False,-1,0.000013,False,-1,0.000000,False
2,4,2,True,0.000023,False,0.000001,False,-1,0.000018,False,-1,0.000013,False,-1,0.000000,False
2,4,2,True,0.000023,False,0.000000,False,-1,0.000017,False,-1,0.000014,False,-1,0.000000,False
2,4,2,True,0.000023,False,0.000001,False,-1,0.000017,False,-1,0.000013,False,-1,0.000000,False
2,4,2,True,0.000023,False,0.000001,False,-1,0.000017,False,-1,0.000013,False,-1,0.000000,False
2,4,2,True,0.000023,False,0.000000,False,-1,0.000016,False,-1,0.000013,False,-1,0.000000,False
2,4,2,True,0.000023,False,0.000001,False,-1,0.000017,False,-1,0.000013,False,-1,0.000000,False
2,4,2,True,0.000023,False,0.000000,False,-1,0.000017,False,-1,0.000013,False,-1,0.000000,False
2,4,2,True,0.000023,False,0.000001,False,-1,0.000017,False,-1,0.000012,False,-1,0.000000,False
2,4,2,True,0.000023,False,0.000000,False,-1,0.000016,False,-1,0.000013,False,-1,0.000000,False
2,4,2,True,0.000023,False,0.000001,False,-1,0.000017,False,-1,0.000013,False,-1,0.000000,False
2,4,2,True,0.000023,False,0.000001,False,-1,0.000017,False,-1,0.000013,False,-1,0.000000,False
2,4,2,True,0.000023,False,0.000001,False,-1,0.000017,False,-1,0.000013,False,-1,0.000000,False
2,4,2,True,0.000023,False,0.000001,False,-1,0.000017,False,-1,0.000013,False,-1,0.000000,False
2,4,2,True,0.000023,False,0.000001,False,-1,0.000017,False,-1,0.000012,False,-1,0.000000,False
2,4,2,True,0.000023,False,0.000001,False,-1,0.000017,False,-1,0.000013,False,-1,0.000000,False
2,4,2,True,0.000023,False,0.000001,False,-1,0.000017,False,-1,0.000013,False,-1,0.000000,False
2,4,2,True,0.000023,False,0.000001,False,-1,0.000017,False,-1,0.000013,False,-1,0.000000,False
2,4,2,True,0.000023,False,0.000001,False,-1,0.000017,False,-1,0.000013,False,-1,0.000000,False
2,4,2,True,0.000023,False,0.000001,False,-1,0.000017,False,-1,0.000013,False,-1,0.000000,False
2,4,2,True,0.000023,False,0.000001,False,-1,0.000017,False,-1,0.000013,False,-1,0.000000,False
2,4,2,True,0.000023,False,0.000001,False,-1,0.000017,False,-1,0.000013,False,-1,0.000000,False
2,4,2,True,0.000023,False,0.000000,False,-1,0.000016,False,-1,0.000013,False,-1,0.000000,False
2,4,2,True,0.000023,False,0.000000,False,-1,0.000016,False,-1,0.000013,False,-1,0.000000,False
2,4,2,True,0.000023,False,0.000001,False,-1,0.000017,False,-1,0.000013,False,-1,0.000000,False
2,4,2,True,0.000023,False,0.000001,False,-1,0.000017,False,-1,0.000013,False,-1,0.000000,False
2,4,2,True,0.000023,False,0.000000,False,-1,0.000017,False,-1,0.000013,False,-1,0.000000,False
2,4,2,True,0.000023,False,0.000000,False,-1,0.000017,False,-1,0.000013,False,-1,0.000000,False
2,4,2,True,0.000023,False,0.000000,False,-1,0.000017,False,-1,0.000013,False,-1,0.000000,False
2,4,2,True,0.000023,False,0.000000,False,-1,0.000016,False,-1,0.000013,False,-1,0.000000,False
2,4,2,True,0.000023,False,0.000001,False,-1,0.000017,False,-1,0.000013,False,-1,0.000000,False
2,4,2,True,0.000023,False,0.000000,False,-1,0.000016,False,-1,0.000013,False,-1,0.000000,False
2,4,2,True,0.000023,False,0.000001,False,-1,0.000017,False,-1,0.000013,False,-1,0.000000,False
2,4,2,True,0.000023,False,0.000001,False,-1,0.000018,False,-1,0.000013,False,-1,0.000000,False
2,4,2,True,0.000023,False,0.000000,False,-1,0.000017,False,-1,0.000013,False,-1,0.000000,False
2,4,2,True,0.000023,False,0.000000,False,-1,0.000017,False,-1,0.000014,False,-1,0.000000,False
2,4,2,True,0.000023,False,0.000001,False,-1,0.000017,False,-1,0.000013,False,-1,0.000000,False
2,4,2,True,0.000023,False,0.000000,False,-1,0.000018,False,-1,0.000013,False,-1,0.000000,False
2,4,2,True,0.000023,False,0.000000,False,-1,0.000016,False,-1,0.000013,False,-1,0.000000,False
