n,k,r,source_sink_from_different_branches,uf_build_time,uf_connected,uf_connected_time,dfs_connected,dfs_path_length,dfs_time,bfs_connected,bfs_path_length,bfs_time,fffp_connected,fffp_path_length,fffp_time,used_bfs
4,4,3,False,0.001256,True,0.000001,True,73,0.000343,True,4,0.000544,True,7,0.000005,False
4,4,3,False,0.001256,True,0.000001,True,106,0.000788,True,3,0.000090,True,6,0.000004,False
4,4,3,False,0.001256,True,0.000001,True,82,0.000368,True,4,0.000280,True,4,0.000002,False
4,4,3,False,0.001256,True,0.000001,True,109,0.000530,True,5,0.000667,True,7,0.000005,False
4,4,3,False,0.001256,True,0.000001,True,186,0.001297,True,5,0.000612,True,6,0.000004,False
4,4,3,False,0.001256,True,0.000001,True,148,0.000684,True,5,0.000722,True,6,0.000004,False
4,4,3,False,0.001256,True,0.000001,True,186,0.000876,True,3,0.000128,True,6,0.000003,False
4,4,3,False,0.001256,True,0.000000,True,149,0.000687,True,5,0.000679,True,5,0.000003,False
4,4,3,False,0.001256,True,0.000001,True,97,0.000439,True,4,0.000475,True,7,0.000004,False
4,4,3,False,0.001256,True,0.000001,True,110,0.000503,True,5,0.000574,True,6,0.000003,False
4,4,3,False,0.001256,True,0.000001,True,139,0.000641,True,5,0.000661,True,5,0.000656,True
4,4,3,False,0.001256,True,0.000001,True,135,0.000619,True,4,0.000523,True,7,0.000003,False
4,4,3,False,0.001256,True,0.000001,True,112,0.000510,True,3,0.000250,True,8,0.000004,False
4,4,3,False,0.001256,True,0.000001,True,120,0.000544,True,3,0.000080,True,4,0.000001,False
4,4,3,False,0.001256,True,0.000001,True,63,0.000278,True,4,0.000526,True,7,0.000003,False
4,4,3,False,0.001256,True,0.000001,True,134,0.000612,True,4,0.000561,True,8,0.000004,False
4,4,3,False,0.001256,True,0.000001,True,128,0.000590,True,5,0.000581,True,6,0.000003,False
4,4,3,False,0.001256,True,0.000001,True,102,0.000462,True,4,0.000600,True,6,0.000003,False
4,4,3,False,0.001256,True,0.000001,True,212,0.000992,True,4,0.000434,True,8,0.000004,False
4,4,3,False,0.001256,True,0.000001,True,161,0.000745,True,5,0.000653,True,5,0.000644,True
4,4,3,False,0.001256,True,0.000001,True,142,0.000654,True,5,0.000597,True,6,0.000003,False
4,4,3,False,0.001256,True,0.000000,True,99,0.000464,True,4,0.000400,True,7,0.000006,False
4,4,3,False,0.001256,True,0.000002,True,67,0.000345,True,4,0.000275,True,5,0.000004,False
4,4,3,False,0.001256,True,0.000001,True,118,0.000588,True,3,0.000236,True,6,0.000003,False
4,4,3,False,0.001256,True,0.000001,True,199,0.000991,True,5,0.000619,True,6,0.000003,False
4,4,3,False,0.001256,True,0.000001,True,57,0.000279,True,5,0.000583,True,5,0.000002,False
4,4,3,False,0.001256,True,0.000001,True,117,0.000572,True,3,0.000258,True,9,0.000005,False
4,4,3,False,0.001256,True,0.000001,True,112,0.000512,True,4,0.000344,True,8,0.000003,False
4,4,3,False,0.001256,True,0.000001,True,97,0.000438,True,4,0.000400,True,5,0.000010,False
4,4,3,False,0.001256,True,0.000001,True,202,0.001021,True,5,0.000563,True,5,0.000003,False
4,4,3,False,0.001256,True,0.000001,True,94,0.000432,True,4,0.000493,True,8,0.000005,False
4,4,3,False,0.001256,True,0.000001,True,98,0.000445,True,3,0.000153,True,6,0.000003,False
4,4,3,False,0.001256,True,0.000001,True,179,0.000848,True,4,0.000567,True,7,0.000004,False
4,4,3,False,0.001256,True,0.000001,True,211,0.000995,True,4,0.000545,True,7,0.000004,False
4,4,3,False,0.001256,True,0.000001,True,103,0.000479,True,4,0.000322,True,7,0.000004,False
4,4,3,False,0.001256,True,0.000001,True,173,0.000808,True,4,0.000436,True,7,0.000004,False
4,4,3,False,0.001256,True,0.000001,True,97,0.000448,True,4,0.000521,True,5,0.000003,False
4,4,3,False,0.001256,True,0.000001,True,180,0.000843,True,4,0.000548,True,6,0.000003,False
4,4,3,False,0.001256,True,0.000001,True,121,0.000547,True,5,0.000602,True,5,0.000003,False
4,4,3,False,0.001256,True,0.000001,True,134,0.001140,True,4,0.000311,True,7,0.000004,False
4,4,3,False,0.001256,True,0.000001,True,97,0.000448,True,4,0.000335,True,7,0.000004,False
4,4,3,False,0.001256,True,0.000001,True,110,0.000499,True,3,0.000193,True,6,0.000003,False
4,4,3,False,0.001256,True,0.000001,True,74,0.000340,True,4,0.000386,True,6,0.000003,False
4,4,3,False,0.001256,True,0.000001,True,134,0.000619,True,5,0.000710,True,6,0.000003,False
4,4,3,False,0.001256,True,0.000001,True,77,0.000381,True,5,0.000605,True,5,0.000004,False
4,4,3,False,0.001256,True,0.000001,True,164,0.000788,True,3,0.000158,True,6,0.000004,False
4,4,3,False,0.001256,True,0.000002,True,90,0.000410,True,5,0.000740,True,6,0.000003,False
4,4,3,False,0.001256,True,0.000000,True,201,0.000945,True,2,0.000055,True,5,0.000003,False
4,4,3,False,0.001256,True,0.000001,True,113,0.000518,True,4,0.000335,True,7,0.000004,False
4,4,3,False,0.001256,True,0.000001,True,90,0.000415,True,5,0.000744,True,6,0.000003,False
4,4,3,False,0.001256,True,0.000001,True,101,0.000460,True,4,0.000559,True,5,0.000003,False
4,4,3,False,0.001256,True,0.000001,True,143,0.000656,True,4,0.000547,True,7,0.000004,False
4,4,3,False,0.001256,True,0.000002,True,210,0.001032,True,5,0.000649,True,6,0.000003,False
4,4,3,False,0.001256,True,0.000001,True,160,0.000749,True,4,0.000343,True,6,0.000003,False
4,4,3,False,0.001256,True,0.000001,True,101,0.000457,True,4,0.000543,True,5,0.000003,False
4,4,3,False,0.001256,True,0.000001,True,76,0.000339,True,5,0.000698,True,6,0.000003,False
4,4,3,False,0.001256,True,0.000002,True,122,0.000549,True,3,0.000230,True,5,0.000003,False
4,4,3,False,0.001256,True,0.000001,True,122,0.000560,True,4,0.000405,True,8,0.000005,False
4,4,3,False,0.001256,True,0.000000,True,57,0.000251,True,3,0.000122,True,5,0.000003,False
4,4,3,False,0.001256,True,0.000001,True,101,0.000461,True,4,0.000542,True,7,0.000004,False
4,4,3,False,0.001256,True,0.000001,True,18,0.000081,True,4,0.000289,True,4,0.000002,False
4,4,3,False,0.001256,True,0.000001,True,167,0.000827,True,3,0.000204,True,5,0.000003,False
4,4,3,False,0.001256,True,0.000001,True,206,0.000961,True,4,0.000421,True,6,0.000003,False
4,4,3,False,0.001256,True,0.000001,True,111,0.000508,True,4,0.000327,True,7,0.000004,False
