n,k,r,source_sink_from_different_branches,uf_build_time,uf_connected,uf_connected_time,dfs_connected,dfs_path_length,dfs_time,bfs_connected,bfs_path_length,bfs_time,fffp_connected,fffp_path_length,fffp_time,used_bfs
7,2,2,False,0.000695,True,0.000001,True,37,0.000351,True,2,0.000093,True,7,0.000010,False
7,2,2,False,0.000695,True,0.000001,True,76,0.000681,True,2,0.000100,True,8,0.000007,False
7,2,2,False,0.000695,True,0.000001,True,45,0.000404,True,3,0.000277,True,7,0.000004,False
7,2,2,False,0.000695,True,0.000001,True,55,0.000486,True,3,0.000308,True,7,0.000004,False
7,2,2,False,0.000695,True,0.000001,True,80,0.000713,True,2,0.000084,True,8,0.000005,False
7,2,2,False,0.000695,True,0.000001,True,39,0.000339,True,2,0.000090,True,7,0.000004,False
7,2,2,False,0.000695,True,0.000001,True,95,0.000849,True,3,0.000309,True,7,0.000004,False
7,2,2,False,0.000695,True,0.000003,True,39,0.000341,True,3,0.000368,True,7,0.000005,False
7,2,2,False,0.000695,True,0.000001,True,71,0.000634,True,3,0.000252,True,7,0.000004,False
7,2,2,False,0.000695,True,0.000001,True,80,0.000710,True,2,0.000106,True,8,0.000006,False
7,2,2,False,0.000695,True,0.000001,True,76,0.000756,True,2,0.000084,True,8,0.000006,False
7,2,2,False,0.000695,True,0.000001,True,73,0.000655,True,3,0.000396,True,7,0.000005,False
7,2,2,False,0.000695,True,0.000001,True,82,0.000787,True,2,0.000134,True,8,0.000006,False
7,2,2,False,0.000695,True,0.000002,True,101,0.000943,True,2,0.000098,True,8,0.000006,False
7,2,2,False,0.000695,True,0.000001,True,107,0.000992,True,2,0.000101,True,8,0.000005,False
7,2,2,False,0.000695,True,0.000001,True,63,0.000576,True,3,0.000237,True,7,0.000005,False
7,2,2,False,0.000695,True,0.000001,True,55,0.000483,True,3,0.000249,True,7,0.000004,False
7,2,2,False,0.000695,True,0.000001,True,106,0.000950,True,3,0.000380,True,7,0.000005,False
7,2,2,False,0.000695,True,0.000001,True,94,0.000842,True,2,0.000098,True,8,0.000005,False
7,2,2,False,0.000695,True,0.000001,True,70,0.000617,True,3,0.000275,True,7,0.000004,False
7,2,2,False,0.000695,True,0.000001,True,73,0.000645,True,3,0.000297,True,7,0.000005,False
7,2,2,False,0.000695,True,0.000001,True,91,0.000804,True,3,0.000335,True,7,0.000004,False
7,2,2,False,0.000695,True,0.000001,True,47,0.000443,True,3,0.000393,True,7,0.000004,False
7,2,2,False,0.000695,True,0.000001,True,55,0.000501,True,3,0.000402,True,7,0.000004,False
7,2,2,False,0.000695,True,0.000001,True,48,0.000420,True,2,0.000086,True,8,0.000006,False
7,2,2,False,0.000695,True,0.000001,True,91,0.000806,True,3,0.000334,True,7,0.000005,False
7,2,2,False,0.000695,True,0.000001,True,79,0.000705,True,3,0.000204,True,7,0.000004,False
7,2,2,False,0.000695,True,0.000001,True,78,0.000814,True,2,0.000104,True,8,0.000007,False
7,2,2,False,0.000695,True,0.000002,True,81,0.001121,True,2,0.000077,True,7,0.000005,False
7,2,2,False,0.000695,True,0.000001,True,85,0.000753,True,3,0.000329,True,7,0.000005,False
7,2,2,False,0.000695,True,0.000001,True,72,0.000661,True,2,0.000085,True,8,0.000005,False
7,2,2,False,0.000695,True,0.000001,True,80,0.000707,True,2,0.000097,True,8,0.000005,False
7,2,2,False,0.000695,True,0.000001,True,76,0.000693,True,2,0.000096,True,8,0.000005,False
7,2,2,False,0.000695,True,0.000001,True,50,0.000451,True,2,0.000083,True,8,0.000004,False
7,2,2,False,0.000695,True,0.000001,True,61,0.000524,True,3,0.000295,True,7,0.000004,False
7,2,2,False,0.000695,True,0.000001,True,45,0.000399,True,3,0.000223,True,7,0.000005,False
7,2,2,False,0.000695,True,0.000001,True,107,0.000945,True,2,0.000096,True,8,0.000005,False
7,2,2,False,0.000695,True,0.000001,True,87,0.000916,True,3,0.000346,True,7,0.000005,False
7,2,2,False,0.000695,True,0.000001,True,48,0.000444,True,2,0.000087,True,8,0.000006,False
7,2,2,False,0.000695,True,0.000001,True,94,0.000859,True,3,0.000373,True,7,0.000006,False
7,2,2,False,0.000695,True,0.000001,True,92,0.000870,True,3,0.000335,True,7,0.000005,False
7,2,2,False,0.000695,True,0.000001,True,82,0.000731,True,2,0.000099,True,8,0.000005,False
7,2,2,False,0.000695,True,0.000001,True,50,0.000438,True,2,0.000071,True,8,0.000005,False
7,2,2,False,0.000695,True,0.000001,True,76,0.000671,True,2,0.000100,True,8,0.000005,False
7,2,2,False,0.000695,True,0.000001,True,73,0.000638,True,3,0.000297,True,7,0.000004,False
7,2,2,False,0.000695,True,0.000001,True,74,0.000649,True,2,0.000099,True,8,0.000005,False
7,2,2,False,0.000695,True,0.000001,True,80,0.000705,True,2,0.000100,True,8,0.000005,False
7,2,2,False,0.000695,True,0.000003,True,101,0.001117,True,3,0.000165,True,7,0.000005,False
7,2,2,False,0.000695,True,0.000001,True,80,0.000717,True,2,0.000104,True,8,0.000005,False
7,2,2,False,0.000695,True,0.000001,True,76,0.000682,True,2,0.000085,True,8,0.000005,False
7,2,2,False,0.000695,True,0.000001,True,105,0.000938,True,3,0.000297,True,7,0.000005,False
7,2,2,False,0.000695,True,0.000001,True,85,0.000759,True,3,0.000323,True,7,0.000004,False
7,2,2,False,0.000695,True,0.000001,True,53,0.000480,True,3,0.000261,True,7,0.000005,False
7,2,2,False,0.000695,True,0.000001,True,39,0.000341,True,3,0.000398,True,7,0.000005,False
